9.98841,76.39853, 
9.98849,76.39862, 
9.98856,76.39871, 
9.98864,76.39883, 
9.98871,76.39893, 
9.989,76.39931, 
9.98902,76.39935, 
9.98912,76.39948, 
9.98923,76.39949, 
9.98928,76.3995, 
9.98937,76.39951, 
9.98943,76.39951, 
9.98949,76.39951, 
9.98955,76.3995, 
9.9896,76.39946, 
9.98957,76.39941, 
9.98955,76.39937, 
9.98953,76.39931, 
9.98952,76.39924, 
9.98949,76.39887, 
9.98946,76.39875, 
9.98932,76.39819, 
9.98927,76.39801, 
9.98921,76.39778, 
9.98914,76.39753, 
9.98904,76.3972, 
9.98903,76.39714, 
9.98896,76.39679, 
9.98893,76.39663, 
9.98889,76.39642, 
9.98874,76.3957, 
9.98871,76.39555, 
9.98871,76.39553, 
9.98865,76.39521, 
9.98865,76.39519, 
9.98865,76.39516, 
9.9886,76.39474, 
9.9886,76.39465, 
9.98861,76.39439, 
9.98864,76.39429, 
9.98868,76.39415, 
9.98872,76.3941, 
9.98882,76.39398, 
9.98899,76.39381, 
9.98923,76.39369, 
9.98966,76.39361, 
9.99001,76.39352, 
9.99022,76.39345, 
9.99032,76.39341, 
9.99087,76.39323, 
9.9909,76.39322, 
9.9912,76.39314, 
9.99136,76.39308, 
9.99142,76.39305, 
9.99151,76.39298, 
9.99175,76.39278, 
9.99193,76.39256, 
9.99209,76.39232, 
9.99228,76.39198, 
9.99237,76.39181, 
9.99246,76.39165, 
9.99283,76.39086, 
9.99292,76.39066, 
9.99305,76.3904, 
9.99315,76.39011, 
9.99327,76.38985, 
9.9934,76.38957, 
9.99357,76.3893, 
9.99358,76.38928, 
9.9939,76.3889, 
9.99417,76.38862, 
9.99428,76.3885, 
9.99451,76.38826, 
9.99463,76.38814, 
9.99469,76.38808, 
9.99482,76.38795, 
9.99503,76.3877, 
9.99524,76.38748, 
9.99542,76.38727, 
9.99574,76.38683, 
9.99579,76.38676, 
9.99588,76.38658, 
9.99592,76.38652, 
9.99593,76.3865, 
9.99596,76.38641, 
9.99604,76.3862, 
9.99612,76.38601, 
9.99618,76.38587, 
9.99624,76.38571, 
9.99639,76.38532, 
9.99658,76.38473, 
9.99673,76.38434, 
9.99681,76.3841, 
9.99687,76.38394, 
9.9969,76.38386, 
9.99697,76.38375, 
9.99704,76.38362, 
9.99707,76.38357, 
9.99717,76.38343, 
9.99729,76.38329, 
9.99741,76.38309, 
9.99758,76.3828, 
9.99773,76.38254, 
9.99776,76.38251, 
9.99799,76.38221, 
9.99816,76.382, 
9.99837,76.38174, 
9.99855,76.38147, 
9.99856,76.38145, 
9.99875,76.38125, 
9.99881,76.3812, 
9.99886,76.38115, 
9.99898,76.38105, 
9.99908,76.38096, 
9.99918,76.38089, 
9.99932,76.3808, 
9.99939,76.38077, 
9.99948,76.38074, 
9.99954,76.38072, 
9.99957,76.38072, 
9.99966,76.38069, 
9.99981,76.38068, 
9.99988,76.38066, 
10.00008,76.38061, 
10.00015,76.38059, 
10.00028,76.38053, 
10.00045,76.38046, 
10.00063,76.38037, 
10.00077,76.38029, 
10.00091,76.38021, 
10.00099,76.38016, 
10.00105,76.3801, 
10.0011,76.38004, 
10.00113,76.37998, 
10.00116,76.37991, 
10.00119,76.37985, 
10.00121,76.37979, 
10.00122,76.37973, 
10.00121,76.37967, 
10.00119,76.37958, 
10.00119,76.37955, 
10.00117,76.3795, 
10.00108,76.37932, 
10.00099,76.37917, 
10.00095,76.37911, 
10.00094,76.37909, 
10.00093,76.37901, 
10.00082,76.37843, 
10.00081,76.37838, 
10.00068,76.37809, 
10.00063,76.37794, 
10.00062,76.37791, 
10.0006,76.37782, 
10.00058,76.3777, 
10.00055,76.37755, 
10.00053,76.37723, 
10.0005,76.37691, 
10.00049,76.37679, 
10.00048,76.37671, 
10.00045,76.37663, 
10.00045,76.37661, 
10.0004,76.37648, 
10.00033,76.37636, 
10.00025,76.37627, 
10.00007,76.3761, 
9.9995,76.37555, 
9.99946,76.37551, 
9.99939,76.37544, 
9.99937,76.37543, 
9.99927,76.37532, 
9.99916,76.37519, 
9.99911,76.37512, 
9.999,76.37498, 
9.99897,76.37494, 
9.9989,76.37483, 
9.99875,76.37453, 
9.99874,76.37451, 
9.99869,76.37437, 
9.99862,76.37416, 
9.99856,76.37394, 
9.99843,76.3735, 
9.99847,76.37347, 
9.99851,76.37344, 
9.99853,76.3734, 
9.99856,76.37334, 
9.99861,76.37322, 
9.99863,76.37315, 
9.99864,76.37309, 
9.99868,76.37284, 
9.99871,76.37269, 
9.99871,76.37268, 
9.99871,76.37266, 
9.99876,76.37247, 
9.99881,76.37234, 
9.99886,76.37221, 
9.99891,76.37211, 
9.99898,76.372, 
9.99912,76.37193, 
9.99944,76.37182, 
9.9997,76.3717, 
9.99981,76.37164, 
9.99999,76.37149, 
10.00008,76.37141, 
10.00035,76.37122, 
10.00044,76.3712, 
10.00052,76.37117, 
10.00076,76.37118, 
10.00106,76.37122, 
10.00135,76.37124, 
10.00191,76.37128, 
10.00241,76.37133, 
10.00257,76.37132, 
10.00266,76.3713, 
10.00275,76.37129, 
10.00282,76.37126, 
10.0029,76.37122, 
10.00303,76.37113, 
10.00316,76.37102, 
10.00345,76.37071, 
10.00355,76.37062, 
10.00366,76.3705, 
10.00385,76.37031, 
10.00402,76.37015, 
10.00429,76.36988, 
10.00429,76.36987, 
10.00431,76.36986, 
10.00444,76.36973, 
10.00446,76.36971, 
10.00486,76.36936, 
10.005,76.36923, 
10.00518,76.36902, 
10.00519,76.36902, 
10.00522,76.36898, 
10.00532,76.36889, 
10.00539,76.36881, 
10.0056,76.36859, 
10.00585,76.36835, 
10.00596,76.36825, 
10.00605,76.36815, 
10.00607,76.36813, 
10.00611,76.36807, 
10.00616,76.36799, 
10.0062,76.36792, 
10.00621,76.36792, 
10.00626,76.36775, 
10.00633,76.36762, 
10.00638,76.36752, 
10.00644,76.36742, 
10.00654,76.36732, 
10.00679,76.36713, 
10.00691,76.36705, 
10.00701,76.36699, 
10.00713,76.36694, 
10.00729,76.36688, 
10.0074,76.36683, 
10.00748,76.36681, 
10.00762,76.36675, 
10.00776,76.36666, 
10.00785,76.36663, 
10.00797,76.36661, 
10.0081,76.3666, 
10.0082,76.36661, 
10.00829,76.36662, 
10.00851,76.36666, 
10.00864,76.36669, 
10.00873,76.3667, 
10.00888,76.36673, 
10.00896,76.36674, 
10.00908,76.36673, 
10.00917,76.36672, 
10.00928,76.3667, 
10.00937,76.36668, 
10.00945,76.36666, 
10.00952,76.36663, 
10.00953,76.36662, 
10.01016,76.36629, 
10.01071,76.366, 
10.01082,76.36594, 
10.01116,76.36578, 
10.01162,76.36555, 
10.01163,76.36554, 
10.012,76.36534, 
10.01242,76.36511, 
10.01247,76.36508, 
10.01277,76.36491, 
10.0129,76.36483, 
10.01305,76.36475, 
10.01326,76.36461, 
10.01341,76.36451, 
10.01349,76.36447, 
10.01355,76.36445, 
10.01362,76.36443, 
10.01376,76.3644, 
10.01396,76.36434, 
10.01466,76.3642, 
10.01499,76.36408, 
10.01507,76.36405, 
10.01513,76.36402, 
10.01518,76.36398, 
10.01521,76.36393, 
10.01526,76.36387, 
10.01531,76.36378, 
10.01522,76.36356, 
10.01514,76.36341, 
10.01506,76.3633, 
10.01503,76.36326, 
10.01486,76.36302, 
10.01485,76.363, 
10.01481,76.3629, 
10.0148,76.36282, 
10.0148,76.36274, 
10.01483,76.36267, 
10.01492,76.3626, 
10.01504,76.36256, 
10.01514,76.36252, 
10.01532,76.36246, 
10.01541,76.36242, 
10.01556,76.36231, 
10.01568,76.36225, 
10.01584,76.36215, 
10.01589,76.36211, 
10.01592,76.36208, 
10.01594,76.36205, 
10.01597,76.36201, 
10.01599,76.36198, 
10.01601,76.36193, 
10.01603,76.36184, 
10.01607,76.3617, 
10.01612,76.36148, 
10.01619,76.36118, 
10.01623,76.36104, 
10.0163,76.36078, 
10.01631,76.36066, 
10.01631,76.36065, 
10.01632,76.36056, 
10.01632,76.36036, 
10.01632,76.36032, 
10.01628,76.36002, 
10.01627,76.35994, 
10.01623,76.35956, 
10.0162,76.35919, 
10.01618,76.35901, 
10.01614,76.35881, 
10.01609,76.35848, 
10.01604,76.35822, 
10.01601,76.35804, 
10.01599,76.35797, 
10.01595,76.35777, 
10.01587,76.35752, 
10.01569,76.35685, 
10.01566,76.35668, 
10.01563,76.35653, 
10.01556,76.35611, 
10.01552,76.35586, 
10.0155,76.3557, 
10.01549,76.35563, 
10.0155,76.35549, 
10.01549,76.35534, 
10.01549,76.35527, 
10.0155,76.35517, 
10.0155,76.35507, 
10.01551,76.35497, 
10.01553,76.35477, 
10.01554,76.35439, 
10.01558,76.35428, 
10.01561,76.35421, 
10.01568,76.35409, 
10.01572,76.35401, 
10.01586,76.35381, 
10.01592,76.35373, 
10.01594,76.3537, 
10.01597,76.35363, 
10.01599,76.35351, 
10.01603,76.35336, 
10.01606,76.35323, 
10.01607,76.35319, 
10.01609,76.35306, 
10.01612,76.35294, 
10.01616,76.35284, 
10.01619,76.35276, 
10.01625,76.35266, 
10.01635,76.35252, 
10.01651,76.35235, 
10.01674,76.35215, 
10.01689,76.35199, 
10.01691,76.35198, 
10.0172,76.35173, 
10.01726,76.35168, 
10.0174,76.35153, 
10.01745,76.35147, 
10.0175,76.3514, 
10.01761,76.35122, 
10.01763,76.3512, 
10.01766,76.35111, 
10.0177,76.35098, 
10.01783,76.35057, 
10.01788,76.35042, 
10.01787,76.35041, 
10.01787,76.3504, 
10.01786,76.35039, 
10.01785,76.35037, 
10.01786,76.35035, 
10.01787,76.35034, 
10.01788,76.35033, 
10.0179,76.35032, 
10.01791,76.35032, 
10.01792,76.35033, 
10.01793,76.35033, 
10.01798,76.35006, 
10.018,76.34997, 
10.01807,76.34975, 
10.01802,76.3496, 
10.01782,76.34886, 
10.01783,76.34852, 
10.01783,76.34817, 
10.01783,76.34815, 
10.01783,76.34789, 
10.01784,76.34764, 
10.01787,76.34721, 
10.01793,76.3467, 
10.01799,76.34629, 
10.01804,76.34566, 
10.01802,76.34557, 
10.01802,76.34556, 
10.01801,76.34548, 
10.018,76.34539, 
10.01799,76.34526, 
10.01799,76.34525, 
10.01799,76.34518, 
10.018,76.34511, 
10.01803,76.34505, 
10.01807,76.34498, 
10.01821,76.34491, 
10.01831,76.34481, 
10.0184,76.34471, 
10.01852,76.34453, 
10.01864,76.34435, 
10.01875,76.34432, 
10.01888,76.3443, 
10.01916,76.34429, 
10.0194,76.34422, 
10.01968,76.3442, 
10.02018,76.34417, 
10.02052,76.34415, 
10.02074,76.34415, 
10.02086,76.34414, 
10.0209,76.34413, 
10.02095,76.34411, 
10.02099,76.34408, 
10.021,76.34407, 
10.021,76.34405, 
10.02101,76.34403, 
10.02101,76.34398, 
10.02102,76.34385, 
10.02103,76.34371, 
10.02101,76.34353, 
10.02086,76.34309, 
10.02084,76.34304, 
10.02084,76.34301, 
10.02085,76.34298, 
10.02085,76.34296, 
10.02086,76.34295, 
10.02087,76.34292, 
10.02091,76.34288, 
10.021,76.34281, 
10.02127,76.34262, 
10.02118,76.34251, 
10.02146,76.34231, 
10.02169,76.34214, 
10.02177,76.34209, 
10.02213,76.34183, 
10.02251,76.34155, 
10.02267,76.34139, 
10.02282,76.34124, 
10.02292,76.34111, 
10.02298,76.34103, 
10.02304,76.34096, 
10.0231,76.34085, 
10.02316,76.34073, 
10.02319,76.34064, 
10.02326,76.34044, 
10.02332,76.34027, 
10.02338,76.34007, 
10.02341,76.33996, 
10.02344,76.33985, 
10.02349,76.33965, 
10.02353,76.33954, 
10.02354,76.33952, 
10.02359,76.33938, 
10.02364,76.33926, 
10.02369,76.33916, 
10.02375,76.33906, 
10.02379,76.33899, 
10.02385,76.33891, 
10.02394,76.33879, 
10.02397,76.33876, 
10.024,76.33873, 
10.02402,76.33871, 
10.02409,76.33865, 
10.02419,76.33857, 
10.02428,76.33851, 
10.02438,76.33844, 
10.02448,76.33838, 
10.02456,76.33833, 
10.0246,76.33831, 
10.02469,76.33827, 
10.02487,76.33817, 
10.02512,76.33806, 
10.02548,76.3379, 
10.0258,76.33774, 
10.02623,76.33754, 
10.02631,76.3375, 
10.02683,76.33726, 
10.02719,76.33708, 
10.0272,76.33708, 
10.02763,76.33688, 
10.0277,76.33684, 
10.02795,76.33672, 
10.02826,76.33657, 
10.02849,76.33647, 
10.02862,76.33641, 
10.02865,76.3364, 
10.02879,76.33635, 
10.0289,76.33632, 
10.02901,76.33629, 
10.02917,76.33625, 
10.02932,76.33623, 
10.0295,76.33621, 
10.02966,76.33619, 
10.02991,76.33618, 
10.03014,76.33617, 
10.03018,76.33617, 
10.03041,76.33612, 
10.03126,76.33608, 
10.03144,76.33607, 
10.03148,76.33604, 
10.0315,76.33603, 
10.03155,76.33602, 
10.0316,76.33601, 
10.03163,76.33604, 
10.03214,76.33601, 
10.03232,76.336, 
10.03252,76.33598, 
10.03271,76.33595, 
10.03286,76.33593, 
10.03314,76.33588, 
10.03352,76.3358, 
10.03352,76.33577, 
10.03353,76.33575, 
10.03354,76.33574, 
10.03356,76.33574, 
10.03357,76.33573, 
10.03361,76.33571, 
10.03377,76.33562, 
10.03382,76.33561, 
10.03385,76.33559, 
10.03388,76.33557, 
10.03392,76.33554, 
10.03396,76.3355, 
10.034,76.33546, 
10.0341,76.33536, 
10.03412,76.33533, 
10.03415,76.3353, 
10.03418,76.33525, 
10.03421,76.33521, 
10.03424,76.33518, 
10.03426,76.33516, 
10.03429,76.33513, 
10.03433,76.33508, 
10.03439,76.33503, 
10.0345,76.33493, 
10.03463,76.3348, 
10.03474,76.33469, 
10.03479,76.33467, 
10.03483,76.33464, 
10.03485,76.33462, 
10.03486,76.33461, 
10.03486,76.3346, 
10.03486,76.33459, 
10.03486,76.33458, 
10.03485,76.33453, 
10.03484,76.3345, 
10.03484,76.33447, 
10.03484,76.33444, 
10.03485,76.33439, 
10.03486,76.33435, 
10.03489,76.33432, 
10.03492,76.33429, 
10.03495,76.33425, 
10.03499,76.33423, 
10.03514,76.33415, 
10.03525,76.33405, 
10.03509,76.33394, 
10.03508,76.33393, 
10.03462,76.3336, 
10.03427,76.33331, 
10.03424,76.33328, 
10.03421,76.33326, 
10.03419,76.33323, 
10.03417,76.33321, 
10.03416,76.33319, 
10.03414,76.33315, 
10.03413,76.33312, 
10.03412,76.33309, 
10.03412,76.33306, 
10.03411,76.33297, 
10.03412,76.33284, 
10.03412,76.33275, 
10.03415,76.33239, 
10.0342,76.33207, 
10.03427,76.33164, 
10.03433,76.33111, 
10.03434,76.33102, 
10.03434,76.33096, 
10.03439,76.33061, 
10.03444,76.3302, 
10.03446,76.33009, 
10.03447,76.32988, 
10.03448,76.3297, 
10.03447,76.32954, 
10.03447,76.32951, 
10.03448,76.32929, 
10.03446,76.32908, 
10.03443,76.32895, 
10.03441,76.32884, 
10.03436,76.32867, 
10.03426,76.32846, 
10.0342,76.32835, 
10.03415,76.32825, 
10.03411,76.32819, 
10.03407,76.3281, 
10.03403,76.32805, 
10.03398,76.32798, 
10.0339,76.32786, 
10.03386,76.32781, 
10.03383,76.32776, 
10.03379,76.32771, 
10.03377,76.32766, 
10.03374,76.32761, 
10.03371,76.32753, 
10.03368,76.32744, 
10.03366,76.32738, 
10.03364,76.32732, 
10.03362,76.32723, 
10.0336,76.32711, 
10.03358,76.32705, 
10.03355,76.32686, 
10.03353,76.32673, 
10.03352,76.32666, 
10.03351,76.32655, 
10.03349,76.32641, 
10.03348,76.32633, 
10.03348,76.32625, 
10.03346,76.32606, 
10.03345,76.32596, 
10.03344,76.32579, 
10.03343,76.32574, 
10.03341,76.32554, 
10.0334,76.32547, 
10.03339,76.32543, 
10.03338,76.32539, 
10.03336,76.32534, 
10.03335,76.32529, 
10.03333,76.32523, 
10.03331,76.32517, 
10.0333,76.32514, 
10.03328,76.32509, 
10.03325,76.32504, 
10.03321,76.32498, 
10.03315,76.32491, 
10.03308,76.32484, 
10.03296,76.32473, 
10.03288,76.32465, 
10.0328,76.32456, 
10.03273,76.32447, 
10.03267,76.32438, 
10.03262,76.32429, 
10.03259,76.32425, 
10.03256,76.32419, 
10.03245,76.32399, 
10.03228,76.32369, 
10.03211,76.32323, 
10.0321,76.32312, 
10.0321,76.32308, 
10.03209,76.323, 
10.03209,76.32292, 
10.03207,76.32271, 
10.03204,76.32241, 
10.03203,76.32237, 
10.03202,76.32231, 
10.032,76.32221, 
10.03199,76.32217, 
10.03196,76.3221, 
10.03192,76.32202, 
10.03189,76.32198, 
10.03183,76.32189, 
10.03178,76.32182, 
10.0317,76.32175, 
10.03167,76.32171, 
10.03163,76.32167, 
10.03153,76.32158, 
10.03134,76.3214, 
10.03113,76.32119, 
10.03109,76.32116, 
10.03108,76.32114, 
10.031,76.32103, 
10.03096,76.32099, 
10.03085,76.32087, 
10.03079,76.3208, 
10.03074,76.32073, 
10.03072,76.3207, 
10.03064,76.3206, 
10.03058,76.32051, 
10.03052,76.32041, 
10.0304,76.32019, 
10.03033,76.32006, 
10.03031,76.32003, 
10.03023,76.31989, 
10.03012,76.31972, 
10.03008,76.31964, 
10.03006,76.31961, 
10.03004,76.31956, 
10.03002,76.31953, 
10.03,76.31948, 
10.02999,76.31943, 
10.02998,76.31935, 
10.02997,76.31927, 
10.02995,76.31916, 
10.02995,76.31905, 
10.02995,76.31888, 
10.02995,76.3188, 
10.02995,76.31877, 
10.02996,76.31872, 
10.02996,76.31865, 
10.02997,76.31859, 
10.02998,76.31851, 
10.02998,76.31842, 
10.02998,76.31836, 
10.02998,76.3183, 
10.02997,76.31825, 
10.02997,76.31821, 
10.02995,76.31813, 
10.02992,76.31804, 
10.02992,76.31801, 
10.0299,76.31793, 
10.02986,76.31784, 
10.0298,76.31774, 
10.02961,76.31749, 
10.02951,76.31739, 
10.02924,76.31714, 
10.02921,76.31712, 
10.02918,76.31709, 
10.02901,76.31701, 
10.02882,76.3169, 
10.02861,76.3168, 
10.02845,76.3167, 
10.02832,76.31658, 
10.02826,76.31653, 
10.02821,76.31649, 
10.02814,76.3164, 
10.02807,76.31632, 
10.02802,76.31626, 
10.02792,76.3161, 
10.02789,76.31606, 
10.02788,76.31602, 
10.02786,76.31599, 
10.02776,76.31576, 
10.02773,76.31572, 
10.02772,76.31569, 
10.02766,76.31562, 
10.02763,76.31557, 
10.0276,76.31553, 
10.02752,76.31544, 
10.0274,76.31529, 
10.02734,76.3152, 
10.02726,76.31509, 
10.02724,76.31506, 
10.02718,76.31497, 
10.02716,76.31494, 
10.02705,76.31471, 
10.027,76.31463, 
10.02699,76.3146, 
10.02688,76.31439, 
10.02686,76.31435, 
10.0268,76.31421, 
10.02673,76.31406, 
10.02671,76.31401, 
10.02663,76.3138, 
10.02654,76.31353, 
10.02645,76.31327, 
10.02643,76.3132, 
10.02637,76.31302, 
10.02635,76.31297, 
10.02632,76.31292, 
10.0263,76.31288, 
10.02625,76.31278, 
10.02619,76.31268, 
10.02617,76.31264, 
10.02616,76.3126, 
10.02615,76.31257, 
10.02615,76.31254, 
10.02606,76.3125, 
